support,itemsets
0.00039824771007566706,"frozenset({'Mengenal Pahlawan Indonesia/ Arya Ajisaka', 'Komil Fantasteen Kamar Tujuh Puluh Tujuh/ Naiva Urfi Layyinah'})"
0.00039824771007566706,"frozenset({'Komunikasi Bisnis: Edisi Ketiga/ Djoko Purwanto', 'Komunikasi Bisnis/ Sutrisna Dewi'})"
0.00039824771007566706,"frozenset({'Komunikasi Organisasi Strategi dan Kompetensi/ Andre hardjana', 'Psikologi Umum/ Agus Sujanto'})"
0.00039824771007566706,"frozenset({'Menjadi Kepala Sekolah Profesional/ Mulyasa', 'Konsep Dasar Dan Teknik Supervisi Pendidikan Dalam Rangka Pengembangan Sumber Daya Manusia/ Piet A Sahertian'})"
0.00039824771007566706,"frozenset({'MANAJEMEN BENCANA DAN KAPABILITAS PEMERINTAH LOKAL/ BEVAOLA KUSUMASARI', 'Konsep Teknologi Dalam Pengembangan Produk Industri: Pendekatan Kolaboratif Pada Konsep Teknologi dan Desain Produk Industri/ Suwarno Tahid'})"
0.00039824771007566706,"frozenset({'Korupsi: Membuka Pandora Box Perilaku Korup Dari Dimensi Etika Budaya Dan Keperilakuan/ Ardena Kurniawan', 'Reformasi Politik Dan Kekuatan Masyarakat: kendala dan Peluang MEnuju Demokrasi/ Maruto, Anwari'})"
0.00039824771007566706,"frozenset({'Kreasi Kado Untuk Anak/ Cheryl Owen; Penerjemah, I. N. Fauzia', 'Kulit Indra Peraba/ Smart Kids Studio'})"
0.00039824771007566706,"frozenset({'Kreasi Seni Untuk hari Natal/Fiona Watt', 'Seri Penemuan 20: Penemuan Payung/Diana Margaretta'})"
0.00039824771007566706,"frozenset({'Natural Intelligence Leadership: Cara Pandang Baru Terhadap Kecerdasan Dan Karakter Kepemimpinan/ Dadang Kadarusman', 'Kuliner Unik Super Kreatif/ Rapatata'})"
0.00039824771007566706,"frozenset({'Seri 10 Hewan Yang Taat Kepada Allah Berdasarkan Kisah-Kisah Al-Quran: Ikan Paus Menelan Nabi, A Whale Swallowed A Prophet/ Yoli Hendi', 'Kumpulan Cerita Rakyat Indonesia/ Cerita Rakyat Banten dan Jakarta/ Tuti A. Windri, Wahyu Untara'})"
0.00039824771007566706,"frozenset({'Mengenal Mukjizat 25 Nabi/ Eka Satria', 'Kumpulan Fabel Anak Muslim: Kisah-Kisah Binatang Dalam Al Quran/ Subektiningsih'})"
0.00039824771007566706,"frozenset({'Kumpulan Lagu Daerah/William, G. St, Lay K. Yanti', 'Kumpulan Lagu Daerah/ William G, lay K yanti'})"
0.00039824771007566706,"frozenset({'Survival 2: Bertahan Hidup di Amazon/ Choi Duk-Hee, KangGyun -Hyo; Penerjemah, Iwan Wildana', 'Kumpulan Lagu Daerah/ William G, lay K yanti'})"
0.00039824771007566706,"frozenset({'Nama-Nama Indah Untuk Anak Anda/ Khadijah A.Q Al-Mutawakkil; Penerjemah, Kathur Suharat', 'Kumpulan Nama Indah dan islami Untuk Bayi Anda : Makna, Hikamh, dan Doa/ Ahmad Khoiron Mustafiet'})"
0.00039824771007566706,"frozenset({'Kupas Tuntas Tes Potensi Akademik Masuk Perguruan Tinggi/ Aryo Dewantara', 'Kupas Tuntas TPA: TesPotensi Akademik Edisi Baru/ Arif Akhyanto'})"
0.00039824771007566706,"frozenset({'Kura-Kura dan Angsa/ Ermina Krismarsanti', 'Roro Pejaga Laut: Kereta Kencana/ Devi P. & Tabi'})"
0.00039824771007566706,"frozenset({'Smart Book: Membaca, Menulis, Berhitung, Mewarnai Usia 3-5 Tahun/ Mulyo Santoso, Malih Laela', 'Kura-Kura: Si Lucu Yang Bertempurung Keras/ Arfan Alfayyad'})"
0.00039824771007566706,"frozenset({'Manajemen Kurikulum Pembelajaran Di Madrasah/Abdul Manab', 'Kurikulum Dan Pembelajaran Pendidikan Agama Islam/ Heri Gunawan'})"
0.0007964954201513341,"frozenset({'Kybernology (Ilmu Pemerintahan Baru)2/ Taliziduhu Ndraha', 'Kybernology ( Ilmu Pemerintah Baru ) 1/ Kybernan'})"
0.00039824771007566706,"frozenset({'Memahami Ilmu Pemerintahan: Suatu Kajian, Teori, Konsep Dan Pembangunannya/ Muhadam Labolo', 'Kybernology (Ilmu Pemerintahan Baru)2/ Taliziduhu Ndraha'})"
0.00039824771007566706,"frozenset({'LEMBAGA KEUANGAN SYARIAH / YADI JANWARI', 'Modern Auditing Edisi Ketujuh Jilid 2/ William C Boyton, Raymond N. Johnson, Walter G. Kell; Penerjemah, Icksan Setiyobudi'})"
0.00039824771007566706,"frozenset({'LEMBAGA KEUANGAN SYARIAH / YADI JANWARI', 'REFERENSI EKONOMI SYARIAH: AYAT-AYAT AL-QURAN YANG BERDIMENSI EKONOMI/ AHMAD IZZAN, SYAHRI TANJUNG'})"
0.00039824771007566706,"frozenset({'Metode Penelitian Kuantitatif & Kualitatif/ Jonathan Sarwono', 'LEMBAGA SWADAYA MASYARAKAT/ ENDAR WISMULYANI'})"
0.00039824771007566706,"frozenset({'Seni Berbicara Kepada Siapa Saja, Kapan Saja, di Mana Saja/ Larry King; Penerjemah, Marcus Prihminto Widodo', 'LIFE IS BEAUTIFUL: SEBUAH JENDELA UNTUK MELIHAT DUNIA/ ARVAN PRADIANSYAH'})"
0.00039824771007566706,"frozenset({'LIMA SEKAWAN: SARJANA MISTERIUS/ ENID BLYTON; PENERJEMAH, AGUS SETIADI', 'Melodylan/ Asriaci'})"
0.00039824771007566706,"frozenset({'Somewhere Called Home/ Dhamala Shobita', 'LIMA SEKAWAN: SARJANA MISTERIUS/ ENID BLYTON; PENERJEMAH, AGUS SETIADI'})"
0.00039824771007566706,"frozenset({'Piala Kejujuran/ Rustyanti Nugraheni', 'Lalang Belajar Berladang/ Ristyanti Nugraheni'})"
0.00039824771007566706,"frozenset({'Lancar Ngomong Jepang dari Nol/ Heny Fitria', 'Sehari Mahir Berbahasa Jepang/ Yasin A Rifail'})"
0.00039824771007566706,"frozenset({'Mudah dan Lancar Belajar Bahasa Jepang: Pariwisata dan Perhotelan/ Isa Wahjoedi', 'Lancar Percakapan Bahasa Jepang Pariwisata 3 In One: Hotel, Restoran, Pemandu Wisata/Isa Wahjodi'})"
0.00039824771007566706,"frozenset({'Mengenal Benda Sekitar Vol 2 Dalam Dua Bahasa Indonesia-Inggris/ Bee Media Kids', 'Landak: Si Imut yang Berduri Tajam/ Arfan Alfayyad'})"
0.00039824771007566706,"frozenset({'Remember Rain: Selalu Ada Kisah Disetisp Tetesannya/ Jihan Nur Pratiwi', 'Langsung Hasil Ternak Lele sangkuriang/ Yusnu Iman Nurhakim'})"
0.00039824771007566706,"frozenset({'Like Star Jadi Jomblo Hafiz Quran/ Cece Abdulwaly', 'Laut Bercerita/ Leila S. Chudori'})"
0.00039824771007566706,"frozenset({'Melodylan/ Asriaci', 'Laut Bercerita/ Leila S. Chudori'})"
0.00039824771007566706,"frozenset({'Negeri 5 Menara/ A. Fuadi', 'Laut Bercerita/ Leila S. Chudori'})"
0.00039824771007566706,"frozenset({'PENDIDIKAN BERMUTU DAN BERDAYA SAING/ DEDY MULYASANA', 'Laut Bercerita/ Leila S. Chudori'})"
0.00039824771007566706,"frozenset({'Panduan Lengkap Psikotes Job Interview: Bacaan Utama Para Pencari Kerja Negeri Dan Swasta/ Nano Sunartyo', 'Laut Bercerita/ Leila S. Chudori'})"
0.00039824771007566706,"frozenset({'Untukmu, Imam Rahasiaku ( The Secret Husbnad)/ Maylan Kokonoka', 'Laut Bercerita/ Leila S. Chudori'})"
0.00039824771007566706,"frozenset({'Survival 1: Bertahan Hidup di Pulau Tak Berpenghuni/ Choi Duk-Hee, KangGyun -Hyo; Penerjemah, Iwan Wildana', 'Legenda Danau Toba Dan Pulau Samosir: Cerita Dari Sumatra Utara/ Heny V. Tinneke'})"
0.00039824771007566706,"frozenset({'Legenda Puteri Mambang Linau/ Wahyu Ningrum', 'Puteri Hijau Di Pekaitan/ Endang Yulia Sudarno'})"
0.00039824771007566706,"frozenset({'Sembilan Puluh Sembilan Pesan Nabi/ Vbi- Djenggotten', 'Lima Puluh Lima Mutiara Akhlak: Daripada Sendiri, Duduklah Bersama Orang Saleh/ vbi Djenggoten'})"
0.00039824771007566706,"frozenset({'PETUALANGAN SHERLOCK HOLMES/ SIR ARTHUR CONAN DOYLE; PENERJEMAH, DAISY DIANA SARI', 'Lima Puluh Rules To Be Wonderful Teenager/ Sienta Sasika Novel'})"
0.00039824771007566706,"frozenset({'Lima Puluh Rules To Be Wonderful Teenager/ Sienta Sasika Novel', 'Pink Berry Club: Zero Basket Ball/ Hilmy an Nabhany'})"
0.00039824771007566706,"frozenset({'Seni Berbicara: Kepada Siapa Saja, Kapan Saja, di Mana Saja (EDISI REVISI)/ Larry King, Bill Gilbert', 'Lima Puluh Rules To Be Wonderful Teenager/ Sienta Sasika Novel'})"
0.00039824771007566706,"frozenset({'Lima Ratus + Gelombang Video Porno: Jangan Bugil Di Depan Kamera/ Sony Set', 'Love Life: Heaven/ Elisa Herman'})"
0.00039824771007566706,"frozenset({'Linguistik Umum/ Abdul Chaer', 'Metode Penelitian Bahasa/ Mansun'})"
0.00039824771007566706,"frozenset({'Mongin Ferdinand De Saussure (1847-1913)/ $C Peletak Dasar Strukturalisme Dan Linguistik Modern/ Harimurti Kridalaksana', 'Linguistik Umum/ Abdul Chaer'})"
0.00039824771007566706,"frozenset({'Logika Ceo: Jurus Berpikir dan Bertindak Seorang Ceo/ C.Ray Johnson; Penerjemah, Totok S. Wiryasaputra', 'Optimalisasi Otak: Membangun Sikap dan Kebiasaan Untuk Memaksimalkan Kinerja Otak Pada Usia Lanjut/ Michael J. Gelb, Kelly Howell; Penerjemah, Imam Mitaqin'})"
0.00039824771007566706,"frozenset({'One Hundred Language Functions For Fluent English: Mahir Percakapan Bahasa Inggris/ Slamet Riyanto', 'Lost On Everest/ Vanny Chrisma W'})"
0.00039824771007566706,"frozenset({'The White Lama: Buku 1: Reikernasi/ Jodorowsky, Bess: Penerjemah, Hetih Rusli', 'Lotus Biru/ Herge; Penerjemah, Donna Widjajanto'})"
0.00039824771007566706,"frozenset({'Qisasul Auliya [Kisah Para Kekasih Allah]: Rampai Teladan-Kehidupan Yang Menggetarkan Hati/ Muhammad Khalid Tsabit, Penerjemah: C. Romli Bihar', 'Love Peace And Respect : 30 Teladan Nabi Dalam Pergaulan/ Lalan Takhrudin'})"
0.00039824771007566706,"frozenset({'Lumba-Lumba Yang Cerdik/ Taufik Hidayat', 'Seri Fabel Anak: Panglima Domba/ Taufik Hidayat'})"
0.00039824771007566706,"frozenset({'Piyo Mencari Teman/ Sumarti Thahir', 'Lumba-Lumba Yang Pemaaf/ Taufik Hidayat'})"
0.00039824771007566706,"frozenset({'M When Falling in Love is Fate/Yushim', 'Untukmu, Imam Rahasiaku ( The Secret Husbnad)/ Maylan Kokonoka'})"
0.00039824771007566706,"frozenset({'When Miss Ugly Married Mr.Perfect / Dinda Yana', 'M When Falling in Love is Fate/Yushim'})"
0.00039824771007566706,"frozenset({'Shalat Saat Sulit: Jurus Jitu Hidup Bahagia dan Bebas dari Masalah/ Abu Zahwa', 'MAKKAH: KEAJAIBAN DAN KEAGUNGAN KOTA SUCI/ ABD. ADZIM IRSAD'})"
0.00039824771007566706,"frozenset({'MALAM TANPA AKHIR/ AGATHA CHRISTIE; PENERJEMAH, JULANDA TANTANI', 'Today In the Past/ Won Hye-Jung, Penerjemah: Sita Hapsari'})"
0.00039824771007566706,"frozenset({'METODE PENELITIAN KUANTITATIF/DENI DARMAWAN', 'MANAJEMEN KELAS: UNTUK EFEKTIVITAS PEMBELAJARAN/ YUYUS SUHERMAN, NURJANAH'})"
0.00039824771007566706,"frozenset({'MANAJEMEN PAUD/ H.E MULYASA', 'PSIKOLOGI PERKEMBANGAN ANAK USIA DINI: PANDUAN BAGI ORANG TUA DAN PENDIDIK PAUD DALAM MEMAHAMI SERTA MENDIDIK ANAK USIA DINI/ NOVAN ARDY WIYANI'})"
0.00039824771007566706,"frozenset({'Senandung Di Kota Bandung/ Tiyas Puspita Sari', 'MAYAT DALAM PERPUSTAKAAN/ AGATHA CRISTIE; PENERJEMAH, JOYCE K. ISA'})"
0.00039824771007566706,"frozenset({'Pongkor Menangis/ Tjep Dahyat', 'MBIS/ Nasin'})"
0.00039824771007566706,"frozenset({'MEMAHAMI LAPORAN KEUANGAN SESUAI IFRS DAN PSAK/ TOTO PRIHADI', 'Perpajakan International/ Timbul Hamonangan Simanjuntak'})"
0.00039824771007566706,"frozenset({'MEMAHAMI METODE-METODE PENELITIAN: SUATU TINJAUAN TEORITIS DAN PRAKTIS/ ANDI PRASTOWO', 'METODE PENELITIAN KUANTITATIF: UNTUK ADMINISTRASI PUBLIK DAN MASALAH-MASALAH SOSIAL/ ERWAN AGUS PURWANTO & DYAH RATIH SULISTYASTUTI'})"
0.00039824771007566706,"frozenset({'The Adventures Of Tom Sawyer/ Mark Twain; Penerjemah, Zulkarnaen Ishak', 'MEMOAR SHERLOCK HOLMES/ SIR ARTHUR CONAN DOYLE; PENERJEMAH, DAISY DIANASARI'})"
0.00039824771007566706,"frozenset({'MENANGKAL NARKOBA, HIV DAN AIDS, SERTA KEKERASAN: UNTUK REMAJA 16-19 TAHUN DAN SISWA SMA/MA/ HARLINA PRIBADI', 'Menjadi Kristen Wajar: Menggali Rahasia Kehidupan Kristen Yang Berubah Dan Berubah/ Kornelius Sabat'})"
0.00039824771007566706,"frozenset({'Sembilan Puluh Sembilan Resep Hidup Rasulullah/ Abdillah F. Hasan', 'MENGAPA SHALATKU TAK BISA KHUSYUK? / SALIM; PENERJEMAH, MUHTADI KADI'})"
0.00039824771007566706,"frozenset({'MENGENAL KEINDAHAN BAHARI TERUMBU KARANG/ AANG SONHAJI', 'Teknik Eksplorasi Sumber Daya Pesisir: (Terumbuh Karang Dan Mangrove) Berbasis Geospasial/ Suyarso'})"
0.00039824771007566706,"frozenset({'Penelitian Tindakan Kelas/ Suharsimi Arikunto, Suhardjono, Supardi', 'MENGENAL PENELITIAN TINDAKAN KELAS/ WIJAYA KUSUMA , DEDI DWITAGAMA'})"
0.00039824771007566706,"frozenset({'Seri Teknologi Pembelajaran: Kiat Jitu Meningkatkan Prestasi Dengan Mind Mapping/ Maurizal Alamsyah', 'MENGENAL PENELITIAN TINDAKAN KELAS/ WIJAYA KUSUMA , DEDI DWITAGAMA'})"
0.00039824771007566706,"frozenset({'STORIES FROM AROUND THE WORLD: TUCK-ME-IN-TALES: LIMA KISAH NINA BOBO/ MARGARET READ MACDONALD; PENERJEMAH, DINA SIMARMATA-TUASUN', 'MENGIKUTI JEJAK MARCOPOLO/ GERONIMO STILTON; PENERJEMAH, BRUNO RUMYARU'})"
0.00039824771007566706,"frozenset({'Seri Penemuan 21: Penemuan Madu/ Riska Aryati', 'MENGIKUTI JEJAK MARCOPOLO/ GERONIMO STILTON; PENERJEMAH, BRUNO RUMYARU'})"
0.00039824771007566706,"frozenset({'What? Bumi: Komik Pengetahuan Sains Untuk Anak-Anak/ Park Jong Kyu, Lee Galery; Penerjemah, Shas Kia Saraswati', 'MENYELAMATKAN PATUNG SPHINX/ GERENIMO STILTON; PENERJEMAH, BRUNO RUMYARU'})"
0.0007964954201513341,"frozenset({'MERANCANG KARYA TULIS ILMIAH/ H. SUHERLI KUSMANA', 'Menulis Artikel & Karya Ilmiah/ Totok Djuroto, Bambang Suprijadi'})"
0.00039824771007566706,"frozenset({'MERAWAT KUCING/ AKHMAD YASIR HARDIMAN', 'Mix Edition Ghost School: Tas Impian/Bambang Irwanto'})"
0.00039824771007566706,"frozenset({'Pengantar Pendidikan: Asas & Filsafat Pendidikan/ Rulam Ahmadi', 'METODE NUMERIK DENGAN SCILAB/ SETIA BUDI SASONGKO'})"
0.00039824771007566706,"frozenset({'METODE PENELITIAN DAN STATISTIK: UNTUK PERKULIAHAN, PENELITIAN MAHASISWA SARJANA, DAN PASCA SARJANA/ AMOS NEOLAKA', 'SPSS 13.0 TERAPAN: RISET STATISTIK PARAMETRIK/ TRITON PRAWIRA BUDI'})"
0.00039824771007566706,"frozenset({'METODE PENELITIAN KUANTITATIF/DENI DARMAWAN', 'Metode Penelitian Kuantitatif & Kualitatif/ Jonathan Sarwono'})"
0.00039824771007566706,"frozenset({'METODE PENELITIAN KUANTITATIF/DENI DARMAWAN', 'Metode Penelitian Kuantitatif: Pengembangan Hipotesis Dan Pengujiannya Menggunakan SmartPLS/ Paulus Insap Santosa'})"
0.00039824771007566706,"frozenset({'METODE PENELITIAN KUANTITATIF/DENI DARMAWAN', 'Quinsha Wedding Story/Niamaharani'})"
0.00039824771007566706,"frozenset({'METODOLOGI PENELITIAN KUALITATIF EDISI REVISI/ LEXY J. MOLEONG', 'METODE PENELITIAN PENDIDIKAN BAHASA/ SYAMSUDDIN, VISMAIA S. DAMAIANTI'})"
0.00039824771007566706,"frozenset({'METODE PENELITIAN PENDIDIKAN BAHASA/ SYAMSUDDIN, VISMAIA S. DAMAIANTI', 'Metode Penelitian Bahasa/ Mansun'})"
0.00039824771007566706,"frozenset({'METODE PENELITIAN PENDIDIKAN/ NANA SYAODIH SUKMADINATA', 'Penelitian Tindakan Kelas Edisi 3: Meningkatkan Sekolah Dan Memberdayakan Pendidik/Craig A. Martler.; Penerjemah: Benyamin Molan'})"
0.00039824771007566706,"frozenset({'Stres, Koping dan Adaptasi: Teori dan Pohon Masalah Keperawatan/ Rasmun', 'METODOLOGI PENELITIAN KEPERAWATAN/ V. WIRATNA SUJARWENI'})"
0.00039824771007566706,"frozenset({'Metode Pengumpulan Dan Teknik Analisis Data/ Jogiyanto Hartono', 'METODOLOGI PENELITIAN KUALITATIF EDISI REVISI/ LEXY J. MOLEONG'})"
0.00039824771007566706,"frozenset({'Metodologi & Penulisan Skripsi Tesis & Disertasi Untuk Ilmu Sosial & Humaniora/ M. Hariwijaya', 'METODOLOGI PENELITIAN KUALITATIF EDISI REVISI/ LEXY J. MOLEONG'})"
0.00039824771007566706,"frozenset({'Metodologi Penelitian Kuantitatif: Paradigma Baru Ilmu Komunikasi dan Ilmu Sosial Lainnya/ Deddy Mulyana', 'METODOLOGI PENELITIAN KUALITATIF EDISI REVISI/ LEXY J. MOLEONG'})"
0.0007964954201513341,"frozenset({'METODOLOGI PENELITIAN KUALITATIF EDISI REVISI/ LEXY J. MOLEONG', 'Penelitian Kualitatif Dasar-Dasar Edisi 2/ Samiaji Sarosa'})"
0.00039824771007566706,"frozenset({'Pendidikan Agam Islam/ Mohammad Daud Ali', 'MKDU: Dasar- Dasar Pendidikan Agama Islam Untuk Perguruan Tinggi/ Abu Ahmadi, Noor Salimi'})"
0.00039824771007566706,"frozenset({'MODEL PEMBELAJARAN INOVATIF/ DARYANTO', 'Metode Penelitian Pendidikan Tindakan Kelas Implementasi Dan Pengembangannya/ Sukardi'})"
0.00039824771007566706,"frozenset({'MODEL PEMBELAJARAN INOVATIF/ DARYANTO', 'Teori Belajar Dan Pembelajaran / Herpratiwi'})"
0.00039824771007566706,"frozenset({'MUSASHI/ EIJI YOSHIKAWA; PENERJEMAH, TIM KOMPAS', 'Raja dan Kerajaan dalam Kepustakaan Melayu/ Mahdini'})"
0.00039824771007566706,"frozenset({'Mahfuzhat: Kumpulan Kata Mutiara Islam Arab yang Menginspirasi Umat Islam/ Turos Pustaka; Penerjemah Fuad Syaifuddin Nur, AN Ubaedy', 'Studi Ilmu-Ilmu Quran/Manna Khalil Al-Qattan; Penerjemah, Mudzakir As'})"
0.00039824771007566706,"frozenset({'Main Bareng Cenghar aceng 2 harlis/ Harlis Suardana Kasyun', 'Sadako/ Koji Suzuki; Penerjemah, Lan Alexa'})"
0.00039824771007566706,"frozenset({'Mengenal Hewan Di Sekitar Kita Seri 2/ Erna Nasohah', 'Mama Adik bayi Makan Apa Sih: Mommy What Do babies Eat?/ Mia Sutanto'})"
0.00039824771007566706,"frozenset({'Manajemen Produksi: Perencanaan dan Pengendalian Produksi/ Hendra Kusuma', 'Manajeman Operasional Teori, Soal-Jawab, dan Soal Mandiri/ Danang Suyanto dan Danang Wahyudi'})"
0.00039824771007566706,"frozenset({'Manajemen S.D.M. Lewat Konsep A.K.U. (Ambisi, Kenyataan dan Usaha)/ R. Matindas', 'Manajeman Operasional Teori, Soal-Jawab, dan Soal Mandiri/ Danang Suyanto dan Danang Wahyudi'})"
0.00039824771007566706,"frozenset({'Pengantar Manajemen Keuangan/ Marihot Manullang & Dearlina Sinaga', 'Manajemen Keuangan Modern: Analisis Perencanaan dan Kebijaksanaan/ Mohamad Muslich'})"
0.00039824771007566706,"frozenset({'Prinsip-Prinsip Perilaku Organisasi : Edisi, Kelima/ Stephen P Robbins; Alih Bahasa, Halida & Dewi Sartika', 'Manajemen Kinerja: Konsep, Desain dan Teknik Meningkatkan Daya Saing Perusahaan/ Dermawan Wibisono'})"
0.00039824771007566706,"frozenset({'Manajemen Pemasaran: Teori Dan Implementasi/ Sudaryono', 'Sistem-Sistem Ekonomi/ Gregory Grossman'})"
0.00039824771007566706,"frozenset({'Tears Spring In Korea/ Dwi Andhika', 'Manajemen Perpustakaan Sekolah: Menuju Perpustakaan Modern Dan Profesional/ Hartono'})"
0.00039824771007566706,"frozenset({'Manajemen Perpustakaan: Suatu Pendekatan Praktik/ Sutarno NS', 'PENDIDIKAN BERMUTU DAN BERDAYA SAING/ DEDY MULYASANA'})"
0.00039824771007566706,"frozenset({'Mengelola dan Mengembangkan Sumber Daya Manusia Dalam peraingan Global/ Justine T. Sirait, Purwanto Rahardjo', 'Manajemen Sumber Daya Manusia Strategi/ Arief Subyantoro, Suwarto'})"
0.00039824771007566706,"frozenset({'Pajak Daerah & Retribusi Daerah/ Marihot P. Siahaan', 'Manajemen Sumber Daya Manusia Stratejik: Panduan Praktis untuk Bertindak/ Michael Amstrong; Penerjemah, Bern Hidayat'})"
0.00039824771007566706,"frozenset({'Pengembangan Sumber Daya Manusia Manajemen Pelatihan Ketenagakerjaan: Pendekatan Terpadu/ Oemar Hamalik', 'Manajemen UMKM dan Sumber Daya Manusia/ Perlagutan Silitonga'})"
0.0007964954201513341,"frozenset({'THE DIP: SAAT KITA DATANG UNTUK BERTAHAN ATAU BERHENTI/ SETH GODIN; PENERJEMAH, IRINE YOVITA', 'Manifesto Pendidikan Di Indonesia/ Benni Setiawan'})"
0.00039824771007566706,"frozenset({'Who Moved My Cheese?: Cara Cerdas Menyiasati Perubahan Dalam Hidup Dan Pekerjaan/ Spencer Johnson; Penerjemah, Jum Prakoso', 'Manusia Indonesia/ Mochtar Lubis'})"
0.00039824771007566706,"frozenset({'Marketing Dari Mulut Ke Mulut: Word of Mouth Marketing/ Ali Hasan', 'Politik Luar Negeri Indonesia Di Tengah Pusaran Politik Domestik/ Ganewati Wuryandari'})"
0.00039824771007566706,"frozenset({'Wal Ashr: Manajemen Waktu Islami Untuk Meraih Kebahagiaan Dunia dan Akhirat/ Ismail Jalili, Fadillah Ulfa', 'Masih Bisakah Aku Bertaubat/ Ahmad Farid, Abu Abdurrahman'})"
0.00039824771007566706,"frozenset({'Master Kata-Kata Akademis Bahasa Inggris/Patrisius Istiarto Djiwandono', 'Sherlock Holmes/ Sir Arthur Conan Doyle; Penerjemah, Ismanto'})"
0.00039824771007566706,"frozenset({'Tiga Ratus Enam Puluh Lima Dari Kertas dan Karton/ Fiona Watt', 'Master Terampil Melipat/Ermina Krismarsanti'})"
0.00039824771007566706,"frozenset({'Matematika Universitas/b Frank Ayres, Philip A. Schmidt; Penerjemah, Chrisman Silaban', 'Matematika Dasar Teori & Aplikasi Praktis Edisi Ketiga/ John Bird; Penerjemah Ir. Refina Indriasari'})"
0.00039824771007566706,"frozenset({'Pengantar Pendidikan: Asas & Filsafat Pendidikan/ Rulam Ahmadi', 'Matematika Diskrit dan Aplikasinya pada Ilmu komputer/ Jong Jek Siang'})"
0.00039824771007566706,"frozenset({'Matematika Itu Mudah dan Menyenangkan: SD kelas 1,2,3/ Trija Fayeldi', 'Matematika Itu Mudah & Menyenangkan: SD Kelas 4, 5, 6/ Trija Fayeldi'})"
0.00039824771007566706,"frozenset({'Matematika SD Di Sekitar Kita: Untuk Sekolah Dasar Kelas 1 Semester 1 1a/Siti M. Amin', 'Matematika SD di Sekitar Kita: Untuk Sekolah Dasar Kelas IV Semester 1 4A/ Siti M. Amin & Zaini M. Sani'})"
0.00039824771007566706,"frozenset({'Mengenal Hewan Di Sekitar Kita Seri 2/ Erna Nasohah', 'Meets Fe A Ghost!!: Fe Bertemu Hantu!!/Dian Kristiani'})"
0.00039824771007566706,"frozenset({'Mein Kampf Ed. Lengkap (Volume I dan Volume II)/ Adolf Hitler', 'Nihongo Untuk Orang Indonesia/Edizal'})"
0.00039824771007566706,"frozenset({'Osis Girl & Troublemaker : Ketika Benci Mengundang Cinta/ Aqilah Tisalsabila', 'Melodylan/ Asriaci'})"
0.00039824771007566706,"frozenset({'Second Hurt: Luka itu Tidak Datang Sekali/ Heri Putra', 'Melodylan/ Asriaci'})"
0.00039824771007566706,"frozenset({'Revitalisasi Sastra Melayu/ Suryatati A. Manan', 'Memasyarakatkan Budi Pekerti Yang Terkandung Dalam Gurindam Dua Belas Raja Ali Haji/ Maswardi Muhammad Amin'})"
0.00039824771007566706,"frozenset({'Pengajaran Membaca di Sekolah Dasar Edisi Kedua/ Farida Rahim', 'Membaca: Sebagai Suatu Keterampilan Berbahasa/ Henry Guntur Tarigan'})"
0.00039824771007566706,"frozenset({'Membangun Kepribadian Unggul: Satu Hariku 3/ Ratih Wulandari...[et.al]....', 'TUJUH KEBIASAAN ANAK BAHAGIA/ SEAN COVEY; PENERJEMAH, LANNY MURTIHARDJONO'})"
0.00039824771007566706,"frozenset({'Pedoman Umum Penyelenggaraan Pemerintahan Desa : Buku I Landasan Hukum Dan Kelembagaan Pemerintahan Desa/ Firman Sujadi', 'Membangun Pertanian Dengan Pemberdayaan Masyarakat Tani: terobosan Menggulangi Kemiskinan/Sukino'})"
0.00039824771007566706,"frozenset({'Spektrum Teori Sosial: Dari Kalsik Hingga Postmodern/Sindung Haryanto', 'Membangun Pertanian Dengan Pemberdayaan Masyarakat Tani: terobosan Menggulangi Kemiskinan/Sukino'})"
0.00039824771007566706,"frozenset({'RABIAH ALDAWIYYAH: WANITA BERHATI MULIA/ TUBAGUS FAJAR', 'Membentuk Akhlak Anak: Belajar Dari Mukjizat Para Nabi/ Najwa Husein Abdul Aziz; Penerjemah, Andrie Wijaya & Tim Abdul Hayyie al-Katani'})"
0.00039824771007566706,"frozenset({'SERI KISAH JENAKA: SARAT MAKNA 4/ DHURORUDIN MASHAD', 'Membongkar Rahasia Teknik Baca Super Cepat: Lebih Dahsyat Dari 1 Halaman 1 Detik/ Efendi wang'})"
0.00039824771007566706,"frozenset({'Schaums Optlines: Dasar-Dasar Database Relasional/ Ramon A Mata Toledo, Pauline K. Cusman; Penerjemah, Soni Astranto', 'Membuat APlikasi Database Dengan PowerBuilder 12.6 Dan MySQL/ Syahrial Chan'})"
0.00039824771007566706,"frozenset({'Prosedur Penelitian Suatu Pendekatan Praktik Edisi Revisi 2010/ Suharsimi Arikunto', 'Membuat Aplikasi Apotek Integrasi Barcode Scanner dengan PHP dan Mysql/ Riyanto'})"
0.00039824771007566706,"frozenset({'Membuat Nata De Coco/ Y. P. Saragih', 'Spooky Stories: Hell City/ Indzana Zulfa'})"
0.00039824771007566706,"frozenset({'Membumikan Ulumul Quran: Tanya Jawab Memudahkan Tentang Ilmu Qiraat Ilmu Rahm Usmani Ilmu Tafsir, dan Relevansinya Dengan Muslim Indonesia/ Ahsin Sakho Muhammad', 'ULUMUL QURAN: ILMU UNTUK MEMAHAMI WAHYU/ ACEP HERMAWAN'})"
